Gene	c0.05	c0.11	c0.16	c0.22	c0.30	L0.05	L0.11	L0.16	L0.22	L0.30	n0.05	n0.11	n0.16	n0.22	n0.30	p0.05	p0.11	p0.16	p0.22	p0.30	u0.05	u0.11	u0.16	u0.22	u0.30
YER036C	-0.0891529211926391	0.0350974817441606	-0.0989255032254196	-0.0518778839235493	-0.0531294456940908	-0.11117155325924	-0.134825407685544	0.0562103403067343	0.134782880698993	0.302580932742148	0.31788222458574	0.0782011215927253	0.0888973305642298	-0.0244301406671662	0.10608836085208	-0.0463147062359146	0.0720933839090336	-0.0426311949956248	0.123100257295212	-0.0181354899267104	-0.750015959609128	-0.405003360368969	0.0166704160276513	0.0382812709686437	0.114768336412865
YER042W	0.840666351619222	0.53484343278321	0.517100425995597	-0.0507000623186751	-0.342521209612196	0.0555963016198016	-0.215756054457523	-0.411801264645927	-0.437796245060013	-0.693088443524259	0.806612661805952	0.486953360247601	0.261856742499555	-0.0647952436298517	0.0898736206151526	-0.329768054040817	0.408142439529463	0.0740265535518471	-0.558904196945079	-0.156121015894308	-0.166190898465278	-1.00427146285116	-0.871899127619119	0.315914651329892	-0.171474101171861
YER043C	-0.0150476246484111	0.313320612849192	0.638817551984624	0.672026325583428	0.756293838690839	0.476279708388462	0.47992955996879	0.48514171227994	0.611749570293219	0.746677053922793	-0.110593183866169	0.412522053385703	0.448929800091937	0.707892176016296	0.785442398136233	0.0871344344298848	0.395577904232779	0.630978393664297	0.757346416697721	0.898032087386412	0.498286052868187	0.239491131871067	0.289845615662249	0.370178735802234	1.15488525824085
YER048C	0.322337104828437	0.343566235616918	0.308999965920966	0.57553383415436	0.329740223434329	0.187945099461408	0.0479261612392138	0.425021209705215	-0.537269935709018	0.519201594031434	0.451323764014853	1.20813916116341	0.596296864223274	0.33970870388265	0.727952702992784	0.990697057505707	0.688054821283616	0.733293906134338	0.379549154666586	0.213929196040606	0.808229151379175	0.0736419541672598	0.222784608649828	0.93018457675877	0.914099609458926
YER049W	-1.06185497550003	-0.505489695121627	-0.61704116258241	-0.411705513848002	-4.5350424879983	0.400784726628697	0.161124840328503	0.378991061933159	0.222928045031255	0.313155787979194	-0.308604570370276	-0.53733863781825	-0.526646806343143	0.106542215355495	0.220505997129736	0.111331440641254	0.172775570149055	0.31529959574463	0.243647624173845	0.163402134801557	-0.32110043509532	-0.0936124498462956	0.226670482012606	0.181590397460059	0.219062610864464
YER052C	-0.674299442415163	-0.65843361837129	-0.68188397606071	-0.509360718296453	-0.72039703269145	0.83643820507612	0.329097770530538	0.225503910753786	-0.0724678131963137	-0.805576010475923	-1.14312401260472	-1.5489304279138	-1.50518287372871	-1.23508125392061	-0.740116398189401	0.0222072179034973	-0.270561131215288	-0.284964175794489	-0.248398884552914	-0.479828892009299	-0.757567309625971	-0.538569827972311	-0.325927952025913	-0.672811543961329	-0.99386107793852
YER055C	-1.75756260836883	-1.33526429111424	-1.1635834827203	-0.915584579049038	-0.503589664488471	0.750564729720392	0.520348175874962	0.580795990460586	0.257559685446262	-0.0634382327740127	-1.05716127084441	-0.798731001897271	-0.664108348976951	-0.208344765085444	0.0536207305686865	0.0906002278191035	0.0776982349426394	0.164712286230887	0.482654068445704	0.621138821035624	-1.03223233218979	-0.312071381339794	0.271680478187609	0.0186788681319652	-0.0773950887359666
YER056C	-1.80556964352038	-2.80409324872892	-2.63543338638198	-2.17187738468603	-1.82302737151647	-1.56528566536338	-1.96443749196256	-1.96979770545593	-2.23867408247849	-1.92207980715324	-1.16738105788669	-1.60162659217748	-1.46494694536803	-1.86837500204038	-2.18075860888029	-0.624672878495433	-0.848611051333033	-1.21180790979428	-1.60859865831886	-2.33438493476627	-1.62021396055486	-1.35411492485463	-1.86172488981533	-2.40872188563724	-2.13001505625988
YER057C	-0.58554891619031	-0.881215618161802	-1.03183574494302	-1.23991309474648	-1.48084362335732	-0.466826467464801	-0.615148827918876	-0.692395121063672	-0.905238667697203	-1.20646301158771	-0.131800392191893	-0.200505973689477	-0.571144221198107	-0.932017469485654	-0.694932889047593	0.021619559499999	-0.236554035005747	-0.462756551427498	-0.318063849318545	-0.475845845835317	-0.708049148356201	-1.08467075459615	-1.17720539008081	-1.28446460059739	-1.04481780652318
YER062C	-3.01868728971759	-2.45408164681919	-3.62157398582431	-3.1368891417706	-2.71724840288809	-0.740858755752904	-1.00605517150566	-1.12381586198323	-1.31036330007089	-1.440782893738	-1.305411347945	-1.9559663573083	-2.22666568478328	-2.38662841032217	-1.74024424627239	0.026106033814662	-0.403906059629848	-0.518424709055551	-0.742978960694169	-0.957936180803512	-0.98245368954045	-1.25502399647552	-1.22116195524732	-1.45390697123654	-1.18386368725218
YER063W	0.179993882593878	0.171092113446478	0.083920985487449	-0.0743024001967313	0.00390330398322001	-0.0263747039519227	-0.384818488999863	-0.0168523165339673	-0.0936762506955335	0.0361691048511744	0.398656343570149	0.489468052582861	0.194651880869758	-0.320851497397595	-0.583780130480691	-0.392965749350678	0.101990779223332	-0.174819485237624	-0.399834241508146	-0.0703487639854178	-3.6690656817172	-0.294431070690625	-0.459609194822999	-0.553133100732968	-0.105837227345642
YER065C	0.57668263781813	0.400932281796979	0.547191310238856	0.141186550156884	0.172195120464292	0.0353360057804643	0.126478062778432	0.260919662914995	0.391707551180194	0.363986145232673	0.159616940298063	0.303328331251927	0.447167857805653	0.451974924515168	0.463989566838468	0.0632567382704767	0.212898026780947	0.273019136730703	0.161576725153448	0.17889177924205	0.528237862436635	0.260672343910695	0.374986579277271	1.18144869195628	0.447917328645617
YER067W	0.905425677544865	-0.734147456377391	0.341080658868497	0.715136055666164	0.332667148759434	-0.551073357106563	-0.721918313342176	-0.587499229872209	-0.319421033678802	-0.689126815503811	-0.837823093894411	-0.823265587231303	-0.726247019950876	-0.455842457369293	-0.0408453683120963	-2.18923215218852	-1.47986594302066	-1.17091998446164	-0.598630863373655	-0.395321195039619	-2.10897798741352	-1.15685674919392	-0.822601720844903	-0.921697407083884	-0.569025494334452
YER069W	0.608259571805363	0.687011509333488	0.260777899432567	0.0413952027907525	0.253777532111834	2.49940147672655	2.09343966892819	1.80352231182092	1.49390505873	0.808293817503644	0.872618256121648	1.07682795626682	0.980509606850764	0.903888529213285	1.07937751220241	-0.287645096593971	-0.238595881243603	0.169068253382639	0.508445558608886	0.994978119776818	0.695396890259286	0.989188817166692	1.00112073654149	0.990550213896365	0.434926625021666
YER070W	0.454509407764375	1.04089701625244	0.811776722986913	1.17649722189955	1.63617840537946	-0.562374760755502	-0.172254470319576	0.55338996097833	0.976696864241518	1.41823295626679	0.0391441717891208	0.625972629529373	0.850245312041515	1.12090855589025	1.47480461664965	-0.976128580987394	1.11291371107873	0.39882700906436	0.0792176625474206	-0.330866288533197	-0.122633871961443	0.151577832743575	0.704620158773768	0.713386646757697	-0.294748148696942
YER073W	-0.682829391719209	-0.513548483114857	-0.7053188206871	-1.15550785655851	-1.02180735983405	1.71814985145703	1.04249645310126	0.827968914529755	0.468098212879982	-0.510926027314455	-0.497023085709599	-1.10443300786334	-1.08660135622493	-0.909626309245946	-0.781871028494791	-0.130433089398736	-0.485420360555647	-0.645863441674512	-0.581961571655902	-0.367569729101771	-1.08742853319812	-0.844149333960105	-0.456277543610319	-0.884737046329229	-0.672020580025351
YER080W	0.303324020144073	0.0555471047100212	-0.0715996745402182	-0.259250048244573	-0.362056770239514	-0.593422358312147	-0.239194021552795	-0.445847533620373	-0.373043142463404	-0.764211468970693	0.196884482137227	0.173826210849569	-0.0256954219482255	-0.205703906416927	-0.387299954173371	0.0507323699193602	-0.255173679085925	-0.240689216838857	-0.271859754865419	-0.868228265192385	-0.279863813658276	-1.23427582182672	-0.869999179765375	-0.827938549082862	-0.255472499865396
YER081W	-0.937998061674189	-0.850214478960531	-0.785517032874238	-1.02852480635556	-0.963150029331644	-0.250443206620356	0.0110347171265885	0.160425094911182	0.109253232333682	0.277182546433747	-1.22072259616724	-0.991097517230519	-1.01685926132073	-0.496015929506825	-0.306757625212507	0.141321186353431	0.252817641252234	0.435727562888818	1.28390852515844	0.518134769907036	1.41715914856653	1.58243283734032	1.12540996547554	1.18981603404334	0.530154203536476
YER086W	-0.436653115871713	-0.458362682169758	-0.567022990882222	-0.656753236595561	-0.341859506064115	1.27328881026215	0.778905845406766	0.724689245449854	0.305469773662948	-0.0838616933745236	-0.462490291511867	-0.422560913237891	-0.266740454731052	-0.224885117204517	-0.297627687152019	0.0259502365735454	-0.0762545821948933	0.141657022907755	0.155917437628597	-0.173628237973643	-0.294818337115005	-0.160378303455819	0.0352604289794662	-0.143760133581541	-0.144497471578241
YER089C	0.716536507664787	0.00455921314563639	0.588425990002931	0.275952900791194	0.179922444512556	0.33886339594317	0.928869468581449	0.517941064168699	1.1021124581484	0.773412719553942	0.960908718083917	0.833152782241744	0.495466646390537	0.618107222337471	0.571075984445951	-0.289289271015619	0.409291228981791	-0.830790915572314	0.00760226877211606	0.231693811659802	0.0710244514977836	-0.259752049917564	-1.00192266101059	-0.251554759294651	0.857435490788418
YER090W	-0.0363273451735034	0.311895874061114	0.27078495440512	0.0946224062429504	0.249742371125174	1.47560395404453	0.970582615213009	0.99603853722818	0.734536497434456	0.133890327778813	-0.898498356497731	0.10571738308548	0.0313504576857365	0.0446968336335149	0.411367891228783	-0.164576356775571	0.245105387180311	0.357919544715723	0.293948204861867	0.981249467841461	0.137111912739343	0.688105967023789	1.10090989599454	0.527699363075491	0.241928532985682
YER091C	-0.0115562962622254	0.491376076571389	0.881110043576088	1.23873499521478	1.50199635189603	1.48545153803544	1.68494345394109	1.73066408972534	1.75616376695611	1.89732186035925	0.00434632860061791	0.510449152506034	0.688946470100759	1.18793077780284	1.50761040409251	0.0663141294522728	0.512476693459648	0.789824795628985	1.23666324028727	1.63229745098844	0.634460314732197	0.997550465966991	1.09454533642326	1.3595630630134	1.78022909483954
YER094C	-0.223881139876082	-0.183887698205999	-0.245325687205903	0.163628016625244	0.0650001096106076	-0.117695982691037	-0.259150104059676	-0.374275261913286	-0.366986809639492	0.921360321776538	-0.325626816235189	-0.168841789170126	-0.11688420502015	0.104286550490899	-0.164124381283637	0.0246533757318988	0.113670462582913	0.212920391378073	0.235953488576255	-0.0330955965984805	0.0148960985890853	0.0270840219139761	-0.292321817170125	-0.0763847343449499	-0.0577682889977805
YER103W	-0.61104199723373	-0.841314955739332	-0.843472668826184	-0.515676472337134	-0.616541987720489	-1.04185026417744	-1.27392396985641	-1.2055541905072	-1.15218175909241	-0.849604207179073	0.170085607295476	-0.902038511794378	-0.852914825467832	-0.874701585953778	-0.80810203975566	-0.0796139077997162	-0.437209508009871	-0.752682813482211	-0.833678669785319	-0.914232647175623	-0.0288315994209094	-0.755001353443645	-0.827973325024179	-0.933163303263784	-0.769934124003943
YER110C	-0.816716245888602	-0.520314452024786	-0.438314239396933	-0.36587456154371	-0.196705580904937	-0.726641190304213	-0.466660860401754	-0.48222362426911	-0.357327621730897	-0.242518693012305	-0.745823130004733	-0.315336953367735	-0.225289645918773	-0.198401159993737	-0.159355877542293	0.00525118223475868	0.0796310697775542	0.234179246807055	-0.0061325790926837	-0.108090876024977	-0.0111073622289265	-0.270473206368581	0.0328692218489829	-0.0861049875854668	-0.112144854697076
YER120W	0.365612289151544	0.30431063868347	0.24241113267827	0.20610464573587	0.254142780579296	-0.169452107679729	0.130919035156299	0.00984216607115931	0.0158624179326092	0.267775632349027	0.344152905190491	0.479777633739041	0.576942510314933	0.237144312989699	0.193448051387069	-0.0152212781722183	0.0941627015938834	0.158278516204284	0.121456985575707	0.0588338828258344	-0.345243403455681	-0.218800052540185	-0.240130628711952	-0.0219332336504689	0.125981594739312
YER125W	0.411355915217826	0.425247587990967	0.400149247698359	0.322925341286079	0.127352438750312	-0.177413980424519	0.309902014103544	0.16102062960494	0.079163314930032	0.345230680783176	0.344615557878437	0.348234573024391	0.368946071998054	0.0202204002964009	-0.052924598961401	0.0480015733450789	-0.21824408542459	-0.119606788811866	0.0150618745620262	-0.160661495347264	0.121541473926894	0.352656037623147	-0.207702243632887	-0.129312705654898	0.178045666668865
YER131W	-0.964859038406636	-0.525000962499848	-0.623726100271935	-1.17322187555107	-0.804951198636215	-0.452156397851234	-0.164127047001305	-0.501741605459411	-0.450219433389801	-0.0167348646129848	-0.872256024000538	-0.570771951041566	-0.413354867717147	0.0826271772382561	-0.198014623676174	-0.2184808991244	-0.120694116284092	-0.0198093448641967	0.107368550844736	0.693129560712342	-0.345049564501135	-0.543417471153931	-0.371298282213688	-0.46353270607874	-0.165432704003531
YER133W	0.255873507449191	0.0471392716173515	-0.18112200434307	-0.159160117089832	-0.220759615045562	-0.0635927300700559	-0.10829738521262	-0.267568384961374	-0.386651597219938	-0.233998607056577	0.306154328719429	0.329671638663074	0.118995268924754	-0.192544519355322	-0.357830360232815	-0.0553350642204881	-0.122932069537787	-0.155907430895118	-0.153912048325559	-0.422650558644795	-0.362543384418693	-0.193654964518577	-0.299093807682532	-0.372610074290087	-0.293451975390442
YER136W	0.431838261462027	0.200337857561057	0.103683343423959	-0.223433457564965	-0.263550090351974	-0.119119865710937	0.107953173368789	0.22520212513678	0.0351931494127764	0.0312836827793254	0.556686482074116	0.488866984539483	0.550640336500797	0.0241989814864216	-0.0319302518784116	0.0604903825754582	-0.0564273122327479	-0.193934887789742	-0.120887904037184	-0.0726511536751889	0.143617439593854	-0.224799246665864	-0.0173932921504625	-0.186435498828045	-0.0852845654159214
YER138C	-2.74451394446254	-2.80341549616399	-1.77861628160255	-1.37445521322516	-1.27195331043607	-0.650325259457947	-0.521885716038451	-0.1867277650923	-0.0509920689063625	-0.309249032702899	-3.61951306699462	-2.07530950987378	-1.07204520439892	-0.0497382982241074	-0.350576945214062	0.0470757084051758	-0.19950745903093	-0.296486964526235	-0.702150550580042	-0.797535804738514	-0.643667410625796	-0.870234749590953	-1.14516062469085	-0.368415128435588	-0.549742631650364
YER141W	0.35890674849089	0.43592594241594	0.533459896380562	0.810977954672702	0.328516190102119	-0.41085313349915	-1.17255898002871	-1.52836264117945	-1.37043814276968	-1.51527345686069	-1.19458824688994	-0.711796655589158	-0.479074249929402	-1.28587392544594	-1.01340778577141	-0.00325516529222942	-0.055244409575202	-0.207643281648306	-0.430791071259838	-0.957616814297169	-0.353567990433825	-0.810717512338722	-1.37308026351458	-0.90347256995216	-1.3166620493372
YER155C	-0.256164295439959	0.011982435969106	0.00156327222919528	0.0480354973488783	0.330128556179455	-0.105824391017876	0.0673627006715048	0.102584407230882	0.0942042410843181	0.158486433151526	0.289821788589023	0.682415146559022	0.245125638264088	0.185857786903981	0.377908933842578	-0.114030089010583	0.0333714354179876	0.112749692895687	0.000615924809731374	0.242405116272271	-0.127980482666672	-0.107638987930963	0.175389908489302	0.226896243229447	0.157778896440364
YER156C	0.344256808755918	0.370207074773436	0.487883973823177	0.135674353744184	0.256014067154167	0.371495970624504	0.470332983580394	-0.0258689603893757	-0.220911571923122	0.327879353094341	0.196890944465586	0.194348911774403	0.373462384050561	0.333857816126007	0.359095978602482	0.21476361332267	0.306586558080876	0.244071802934926	0.257799382304203	0.374855954436401	-0.585967283323365	-0.172226369991693	-0.0805858019841811	0.0913264781189554	0.32803623820694
YER165W	0.192180206914328	0.334319962516723	0.405673452678241	0.460945355009697	0.576015818825515	0.544545325581258	0.372919782650542	0.481797471189033	0.477403943732443	0.624913289739921	0.290213310679489	0.3161117990014	0.454362773997645	0.490851287506602	0.567474787249951	0.110650207089175	0.348801647377051	0.475752168402037	0.591082973211055	0.723575665698801	0.195402647673015	0.17955119946244	0.353285926372495	0.358156832933513	0.574045178127437
YER175C	-0.623267658252348	-0.264439616965009	-0.40272644028441	-0.692613352256222	-0.617626139514525	2.76802188145346	1.5166206263023	1.59026937540132	0.920203871417133	-0.4026214505668	-0.350493758445192	-0.541145475272509	-0.754967676830754	-1.48751248526581	-0.996152456407194	-0.0119620717973403	0.0580666408140539	-0.0629683837777435	-0.267911444678801	0.0488441752617798	0.377039804011221	0.660300579426122	0.390686968480349	-0.268551699299753	-0.983207027993292
YER177W	0.191721895799671	0.30490156422712	0.32061365720085	0.451023925878869	0.173693177565085	0.120128505230371	0.145782758544097	0.0404909948751128	0.0391711897241579	-0.0433662405958243	0.407280433226158	0.299460642613657	0.378389607403702	0.23513030041438	0.219779203688539	0.0340518645730062	0.0960966911260403	0.0907757886639653	0.133058343124075	-0.100001079030252	-0.261533545126493	-0.0999430353229075	-0.478967937050652	-0.107824741186266	0.0956004826617453
YER178W	-0.106463040253216	-0.188806349160346	-0.136857939219663	-0.248635875388963	-0.324689974031254	0.657887817386516	0.301549274818476	0.148468148104651	0.00864759264146952	-0.413349782985509	-0.30833918473137	-0.319909178056708	-0.229912243686742	-0.308183212912698	-0.189727518366567	-0.0157282013936769	-0.176378348316656	-0.211058079197489	-0.224123886307222	-0.102368123503496	-0.0719382070440663	-0.0380678032915677	-0.163606105863221	-0.250460062363457	-0.187340186570233
YFL004W	-1.64293587342696	-1.82689389769868	-1.88099137546175	-1.86000179184472	-1.88282741932206	-1.32473231830273	-1.0777575776346	-1.08715269671164	-0.962949206139057	-1.11677732385279	-1.41465068022853	-1.38719695854507	-1.32263222568022	-1.18590057214238	-0.882011386216892	0.0565425724950027	-0.303553462588534	-0.299608765226594	-0.31933640014303	-0.698247852335922	-0.384804138705415	-0.998658109353926	-1.00041913987049	-1.02734447214823	-0.827420612902824
YFL005W	0.0706821295922496	0.291563028598524	0.315724805114309	0.206588541047332	-0.0472877414444243	0.331965571033759	0.197186743381803	0.194292878844999	0.000247070848559155	0.0850161190223472	0.345817391384278	0.648325419892452	0.412756822918061	0.193027404278389	0.126172978385454	-0.0422447567356005	0.127730799232819	0.267574985310997	0.214306054964314	-0.367635637430654	0.646413526757372	0.332881098698536	0.282930056997675	0.0759406786616254	0.0445752956980711
YFL010C	-1.01173721649396	-1.11261629608091	-0.911416767398	-0.837597164341525	-0.790394534118869	0.0959476301646563	0.140711134029721	-0.033575517681658	-0.363843104277381	-0.157774089173984	-0.00561798053847801	-0.026264480173424	-0.0508473758435655	-0.0319166049917737	-0.273678937335328	0.0125729669435396	-0.253644663800863	-0.33020435847503	-0.348985402305828	-0.703970179696065	-0.154333805778411	-0.323933961050986	-0.560125674265146	-0.666252542511975	-0.560033464083084
YFL014W	1.8273553572111	1.66846150550053	0.601807261954132	0.860193863614456	0.330633203148891	-0.874302065938702	-1.45695434772169	-3.37807713934127	-2.96805788606017	-2.60158168033918	1.72242684550254	0.91685232065181	0.452057898319652	-1.38627093459574	-1.11367506660401	-0.217122966608203	-0.927000060941129	-2.2668115220165	-2.16236340560774	-2.73834299721866	0.0415704433635926	-0.589755866672232	-2.00052460727656	-1.34363496975467	-0.657671294924009
YFL018C	0.454198188200563	0.423451701380213	0.623272812747426	0.842689457645242	0.274775094423854	0.132143326412364	-0.399921641047178	-0.569344950379318	-0.668195738543423	-0.839767090747483	-0.439490891474279	-0.508819319308905	-0.381736898751811	-0.710742770350378	-0.61673807293367	-0.105274805111872	-0.190703876365233	-0.288762920313346	-0.485019166660251	-0.805194544727937	0.222340451274273	0.014323844406076	-0.206200089944225	-0.361980520043406	-0.657777569002578
YFL022C	-0.334183293913271	-0.130632665270875	-0.0933422304397402	-0.0761552659344074	-0.126389872562582	0.227925626751181	0.369256754551645	0.413188547217179	0.336665145707154	0.49946158937088	-0.314848157227322	0.0432122508209143	0.116581984223877	0.227117814256162	0.239650020966364	0.0324069880243143	0.234164375591257	0.334255861106205	0.313521220201428	0.25489032350829	0.032357263464339	0.0915419601475788	0.425374896438357	0.227725539758738	0.127707441650982
YFL028C	0.361363615397793	0.545637256209934	0.656111960539776	0.641435021229756	0.363952812804653	0.787699650588868	0.582144214068879	0.685101965635704	0.149221354972236	0.118106274977338	0.431796173295846	0.367283839755042	0.225133103187916	0.0530974953731829	-0.0321180658110591	0.115232296827321	-0.123662778643373	-0.0262168305301085	0.297146999435754	0.0178872230116672	0.146966918486655	0.323296339684624	0.700074147282363	0.210066315635159	0.546161840467652
YFL030W	0.699843505058363	1.72726567874882	1.10037305223151	1.48057094116806	0.332479084606527	0.582136302525294	-0.401896425097444	-0.292651064071121	-0.151221483899542	-1.01635753001903	0.835220091593334	-0.394624975601462	-0.0861962649941342	-0.521651229665494	-0.434876559733755	-0.0672955170679941	-0.204691831678033	-0.204056837067733	-0.0172954073904789	0.00915943791231683	0.0805923423784026	-0.0386107698160339	-0.477385434081493	-0.463021402255242	-0.652670552715681
YFL037W	0.15150530589891	0.233809426305004	0.113700804663604	-0.184163378617198	-0.171291793738113	-0.319248038938369	-0.0334400858559051	-0.168672896815065	-0.150662285701807	-0.0745854432189011	0.197225381801597	0.620606596651878	0.605332066783932	0.202352837359215	0.0234305906814553	0.122218163162416	0.140928374664006	0.0738688943834845	-0.0122225356763076	-0.195616415430032	-0.383806087638262	-0.203367590660776	-0.197637805965538	-0.16844739320885	-0.115849628820224
YFL038C	0.521004363909216	0.491938487142144	0.415495554056238	0.270671624956871	0.183571875285189	0.0649469575512503	0.0330602327505073	0.00775340864156297	0.312525301759987	-0.0116460549418558	0.391142919832712	0.4408290224304	0.578064812982236	0.186165283467685	0.316016498992761	0.194603353888907	0.190160233438796	0.166409545452785	0.201341767001806	-0.0213060883747656	0.41135718949353	0.19123635331362	0.34629215415398	0.31398287536775	0.431143279138251
YFL039C	-0.130333382670542	-0.251311801700931	-0.201052466235537	-0.246795521683503	-0.386117655386307	0.0172834162095647	-0.0613356096727511	-0.22074553007886	-0.315849772073121	-0.416645817391368	0.0917476693541878	-0.0961042423959031	-0.0163588432460082	-0.0817858591118326	-0.215014079636625	-0.00486877936448671	-0.124700087135205	-0.168353454040502	-0.252468416318964	-0.353191247417001	-0.0839779804634165	-0.332087312776212	-0.409535279036256	-0.421004359470848	-0.349100342599095
YFL041W	-0.102541504078359	-0.190720851724745	0.00405711183525956	0.129120022703511	-0.224927767464356	0.182039558743054	-0.223984049202866	0.0748230176863871	0.168791918868002	-0.140543123416759	-0.0271539871423391	-0.205222499293949	-0.525969199823825	-0.324532738554882	0.150253244417159	-0.0719882660794579	-0.0571802263758493	-0.062348176142381	-0.472819167100476	-0.273897372046083	-0.061239310524835	-0.176122112325145	-0.0728867933893297	-0.0756724030741232	-0.39169949506797
YFL045C	0.124940174480314	-0.035289920326176	-0.207370496661343	-0.218633040252288	-0.0163125739590218	-0.255006812693171	-0.205023716675636	-0.126678135583817	-0.0129151908467011	0.0750255545686967	0.386787477063547	0.599843669414827	0.642141949045312	0.446818710561637	0.39384980535248	0.0608023777432472	0.431589374611808	0.490282509471931	0.472132476013447	0.103935987768038	-0.2855199952733	-0.315879592378865	-0.0783003345127942	-0.164270797699154	0.445712615391186
YFR002W	-2.51010912493701	-3.03984274438415	-3.36190562914504	-3.12383927764625	-3.06956868611111	-3.20170987657957	-2.26228933185196	-2.42338890018997	-2.5428997998314	-2.60531019044845	-2.87078468678288	-2.90354714533863	-3.01133094829348	-3.01053469065192	-2.54360640494287	-1.65894403108879	-0.746161351184918	-2.07272389591252	-2.66541859275666	-2.30622444651657	-2.5444846850991	-2.71501508944554	-2.70833342381359	-2.59551608591544	-2.72258314136347
YFR004W	0.0436162230699894	-0.27044386377478	-0.231785282345205	-0.403705109022816	-0.32560314040109	-0.35159600387745	-0.40032713773841	-0.421490007615434	-0.341566339960858	-0.285643295909305	-0.145790121045517	-0.0431731561981788	-0.016797544710619	-0.247793468199859	-0.190622264562025	-0.202908894022495	-0.0234919808789148	-0.262272782099061	-0.150500366895827	-0.0343879591298578	-0.219277216167047	-0.30036592735363	-0.481969300709118	-0.220904501247108	-0.156825234342454
YFR009W	-0.40315296034779	-0.156699408112967	0.212546077926483	0.334447108342961	0.779345212664666	1.55927609822244	0.431515352165878	0.963562846385108	0.875635379658289	0.842663098057376	0.0280214582732471	0.305004782981259	0.302761616056118	0.704425453579739	1.06155506484171	-1.72335188008282	0.536935475568179	0.541833758355763	0.588514618315097	-0.732313622372548	0.709822617716354	0.653596068218033	1.03798567683934	0.868310123648253	0.590982884299068
YFR010W	-0.137712680581929	-0.410955907497699	-0.409024619166094	-0.509127141409987	-0.980094300641145	-0.565800908200042	-0.402210021932618	-0.740989035163991	-0.625101461588846	-0.709104821207587	-0.0595276860734926	-0.182828937932424	-0.286586395374759	-0.49518497484469	-0.536562514386316	-0.156904065561878	-0.106188167370834	-0.182273030508053	-0.476134197465622	-0.516191383586815	0.0991596484776473	-0.279269963918933	-0.0760815629986855	-0.487330702365046	-2.08432539948108
YFR014C	-1.10727280844213	-0.621963991211596	-0.700303419026149	-1.84732813061771	-1.61860641096872	-0.630487162002167	-0.8346804149575	-1.03361707512879	-2.24116150066381	-1.01006267338798	-0.658244149691849	-0.484500984095874	-0.0130389737038502	-1.07332810188633	-0.355312503665193	-1.36089434671046	-0.992273814750738	-1.43572002511532	-2.01481998362636	-1.27512476925559	-0.387317053392307	-0.533038876522342	-0.980647410983562	-0.999987214983004	-0.451633282753453
YFR024C-A	0.599343951260609	0.0594632327285793	0.476906816643364	0.655679302920225	0.220459785699469	0.607872230132786	0.101328905789978	0.463003544407572	0.353736720395091	0.0341007343174563	0.573976482139227	0.0866231089639145	0.361288517141617	-0.349992175240141	0.313865281812245	0.358967850077842	0.221500385273692	0.394068615891825	0.239758884227011	0.669142851817392	0.301112367538396	0.419223299165494	0.304113908083228	0.165702638494188	0.502744533784049
YFR030W	-0.0254219461698584	0.508631602986896	0.641202797210422	0.793209044553143	1.06405993145685	0.772794443906229	0.918195231518618	0.745003543769419	0.804596716171809	1.07009472539619	0.153951116168298	0.611272541567337	0.795518380970829	0.949732356337786	0.988947230130017	0.0107236942116967	0.0791507049143077	0.158374673784335	0.212845863445199	0.563308730286859	1.14510956913076	0.67770204344313	1.05494387100899	1.03499214180262	1.0190303441812
YFR037C	0.759889388261608	0.709620383178089	0.462553136820497	-3.11497629955025	0.381303276204144	0.368703970147565	0.4965464589903	0.116832183609017	0.232206504033999	0.0268518420840553	1.08611328621552	0.983138786345862	0.894217479569871	0.405743374314653	0.563720154621177	0.13079385430944	-3.24145749229985	0.383900201891903	0.391280105307723	-2.79262215794864	-0.597302040501146	-0.121317207905871	0.113176018907907	0.422786642383625	0.284064869103315
YFR044C	0.711769873414932	0.494132947486815	0.563839142144012	0.359973385101924	0.0640775694168395	0.591364334075995	0.556630696846217	0.334672486182478	0.201489206329772	0.0683157194016201	0.839012000851545	0.762618244415563	0.577274174523543	0.318183916925099	0.205625521515012	-0.173125247135759	-0.241046713197111	-0.298924440590247	-0.136512764869847	0.103490111258204	0.382475098506618	0.00641519737260266	0.369037478284564	0.137141433159123	0.304152540185242
YFR047C	1.0394847630057	0.419981767772265	0.377551902574733	0.269790300544986	-0.117680568358518	0.631102746145441	0.423109436010719	0.394533727959885	0.400979699676667	-0.800239570302058	-0.119586631210907	-0.218585617377683	0.184581645714844	-0.17918651316834	-0.553903647232176	0.105623036251423	0.0343491701283618	-0.15588360744865	-0.25938447317277	-0.146343808631297	1.05336030442651	0.675752237103035	-0.0541254690988283	0.0852611378662487	-0.0458618096407964
YFR049W	0.86717721089949	1.87421500913933	0.851243929292664	1.31702025307105	0.847763003694837	0.119052918037559	-0.772344836772262	-0.319899280956477	0.264469530842698	-0.743569709165941	-0.313756213131682	-0.154048229152942	0.136630880034075	-0.0702406715033576	-0.766612248561803	0.111705092483825	0.482713715352639	0.126328435164571	-0.0393760260975134	-0.635519050193867	-0.0305413179444653	-0.377587871161392	-0.431770801775834	-0.966694454930296	0.0471556746626423
